time,ppg.ir,sequence_counter,packet_size
NaN,2.630186000e+06,7042601.09,
NaN,2.630492000e+06,7042601.10,
23150614527,2.630628000e+06,7042601.11,
NaN,2.630959000e+06,7042602.00,12
NaN,2.631277000e+06,7042602.01,
NaN,2.631468000e+06,7042602.02,
NaN,2.631747000e+06,7042602.03,
NaN,2.631973000e+06,7042602.04,
NaN,2.632342000e+06,7042602.05,
NaN,2.632502000e+06,7042602.06,
NaN,2.632856000e+06,7042602.07,
NaN,2.632989000e+06,7042602.08,
NaN,2.633100000e+06,7042602.09,
NaN,2.632719000e+06,7042602.10,
23150618607,2.632111000e+06,7042602.11,
NaN,2.630954000e+06,7042603.00,12
NaN,2.629717000e+06,7042603.01,
NaN,2.628200000e+06,7042603.02,
NaN,2.626831000e+06,7042603.03,
NaN,2.625567000e+06,7042603.04,
NaN,2.624568000e+06,7042603.05,
NaN,2.623634000e+06,7042603.06,
NaN,2.623129000e+06,7042603.07,
NaN,2.622578000e+06,7042603.08,
NaN,2.622372000e+06,7042603.09,
NaN,2.622137000e+06,7042603.10,
23150622685,2.622097000e+06,7042603.11,
NaN,2.621973000e+06,7042604.00,12
NaN,2.621884000e+06,7042604.01,
NaN,2.621925000e+06,7042604.02,
NaN,2.621815000e+06,7042604.03,
NaN,2.621773000e+06,7042604.04,
NaN,2.621767000e+06,7042604.05,
NaN,2.621894000e+06,7042604.06,
NaN,2.622065000e+06,7042604.07,
NaN,2.622300000e+06,7042604.08,
NaN,2.622633000e+06,7042604.09,
NaN,2.622824000e+06,7042604.10,
23150626764,2.623123000e+06,7042604.11,
NaN,2.623273000e+06,7042605.00,12
NaN,2.623304000e+06,7042605.01,
NaN,2.623529000e+06,7042605.02,
NaN,2.623590000e+06,7042605.03,
NaN,2.623554000e+06,7042605.04,
NaN,2.623569000e+06,7042605.05,
NaN,2.623641000e+06,7042605.06,
NaN,2.623684000e+06,7042605.07,
NaN,2.623763000e+06,7042605.08,
NaN,2.623784000e+06,7042605.09,
NaN,2.624055000e+06,7042605.10,
23150630843,2.624128000e+06,7042605.11,
NaN,2.624433000e+06,7042606.00,12
NaN,2.624577000e+06,7042606.01,
NaN,2.624891000e+06,7042606.02,
NaN,2.625096000e+06,7042606.03,
NaN,2.625406000e+06,7042606.04,
NaN,2.625611000e+06,7042606.05,
NaN,2.625833000e+06,7042606.06,
NaN,2.626093000e+06,7042606.07,
NaN,2.626250000e+06,7042606.08,
NaN,2.626635000e+06,7042606.09,
NaN,2.626706000e+06,7042606.10,
23150634922,2.627025000e+06,7042606.11,
NaN,2.627177000e+06,7042607.00,12
NaN,2.627360000e+06,7042607.01,
NaN,2.627600000e+06,7042607.02,
NaN,2.627747000e+06,7042607.03,
NaN,2.628057000e+06,7042607.04,
NaN,2.628204000e+06,7042607.05,
NaN,2.628420000e+06,7042607.06,
NaN,2.628732000e+06,7042607.07,
NaN,2.628809000e+06,7042607.08,
NaN,2.629065000e+06,7042607.09,
NaN,2.629279000e+06,7042607.10,
23150639001,2.629407000e+06,7042607.11,
NaN,2.629739000e+06,7042608.00,12
NaN,2.629902000e+06,7042608.01,
NaN,2.630072000e+06,7042608.02,
NaN,2.630365000e+06,7042608.03,
NaN,2.630671000e+06,7042608.04,
NaN,2.630880000e+06,7042608.05,
NaN,2.631144000e+06,7042608.06,
NaN,2.631439000e+06,7042608.07,
NaN,2.631649000e+06,7042608.08,
NaN,2.631914000e+06,7042608.09,
NaN,2.632011000e+06,7042608.10,
23150643083,2.631826000e+06,7042608.11,
NaN,2.631328000e+06,7042609.00,12
NaN,2.630320000e+06,7042609.01,
NaN,2.629058000e+06,7042609.02,
NaN,2.627872000e+06,7042609.03,
NaN,2.626505000e+06,7042609.04,
NaN,2.625312000e+06,7042609.05,
NaN,2.624360000e+06,7042609.06,
NaN,2.623430000e+06,7042609.07,
NaN,2.622889000e+06,7042609.08,
NaN,2.622323000e+06,7042609.09,
NaN,2.622113000e+06,7042609.10,
23150647160,2.621833000e+06,7042609.11,
NaN,2.621627000e+06,7042610.00,12
NaN,2.621553000e+06,7042610.01,
NaN,2.621418000e+06,7042610.02,
NaN,2.621301000e+06,7042610.03,
NaN,2.621352000e+06,7042610.04,
NaN,2.621137000e+06,7042610.05,
NaN,2.621290000e+06,7042610.06,
NaN,2.621346000e+06,7042610.07,
NaN,2.621446000e+06,7042610.08,
NaN,2.621816000e+06,7042610.09,
NaN,2.622010000e+06,7042610.10,
23150651240,2.622397000e+06,7042610.11,
NaN,2.622599000e+06,7042611.00,12
NaN,2.622827000e+06,7042611.01,
NaN,2.622877000e+06,7042611.02,
NaN,2.622915000e+06,7042611.03,
NaN,2.623042000e+06,7042611.04,
NaN,2.622998000e+06,7042611.05,
NaN,2.623124000e+06,7042611.06,
NaN,2.623084000e+06,7042611.07,
NaN,2.623199000e+06,7042611.08,
NaN,2.623286000e+06,7042611.09,
NaN,2.623446000e+06,7042611.10,
23150655319,2.623576000e+06,7042611.11,
NaN,2.623762000e+06,7042612.00,12
NaN,2.624013000e+06,7042612.01,
NaN,2.624156000e+06,7042612.02,
NaN,2.624538000e+06,7042612.03,
NaN,2.624788000e+06,7042612.04,
NaN,2.625062000e+06,7042612.05,
NaN,2.625381000e+06,7042612.06,
NaN,2.625584000e+06,7042612.07,
NaN,2.625860000e+06,7042612.08,
NaN,2.626249000e+06,7042612.09,
NaN,2.626377000e+06,7042612.10,
23150659398,2.626711000e+06,7042612.11,
NaN,2.626954000e+06,7042613.00,12
NaN,2.627322000e+06,7042613.01,
NaN,2.627457000e+06,7042613.02,
NaN,2.627717000e+06,7042613.03,
NaN,2.628060000e+06,7042613.04,
NaN,2.628245000e+06,7042613.05,
NaN,2.628468000e+06,7042613.06,
NaN,2.628725000e+06,7042613.07,
NaN,2.628935000e+06,7042613.08,
NaN,2.629249000e+06,7042613.09,
NaN,2.629421000e+06,7042613.10,
23150663478,2.629677000e+06,7042613.11,
NaN,2.629908000e+06,7042614.00,12
NaN,2.630188000e+06,7042614.01,
NaN,2.630414000e+06,7042614.02,
NaN,2.630771000e+06,7042614.03,
NaN,2.630947000e+06,7042614.04,
NaN,2.631293000e+06,7042614.05,
NaN,2.631551000e+06,7042614.06,
NaN,2.631901000e+06,7042614.07,
NaN,2.632081000e+06,7042614.08,
NaN,2.632423000e+06,7042614.09,
NaN,2.632673000e+06,7042614.10,
23150667556,2.632833000e+06,7042614.11,
NaN,2.632824000e+06,7042615.00,12
NaN,2.632395000e+06,7042615.01,
NaN,2.631744000e+06,7042615.02,
NaN,2.630667000e+06,7042615.03,
NaN,2.629541000e+06,7042615.04,
NaN,2.628425000e+06,7042615.05,
NaN,2.627260000e+06,7042615.06,
NaN,2.626207000e+06,7042615.07,
NaN,2.625487000e+06,7042615.08,
NaN,2.624941000e+06,7042615.09,
NaN,2.624477000e+06,7042615.10,
23150671636,2.624232000e+06,7042615.11,
NaN,2.624215000e+06,7042616.00,12
NaN,2.624042000e+06,7042616.01,
NaN,2.624001000e+06,7042616.02,
NaN,2.624082000e+06,7042616.03,
NaN,2.623969000e+06,7042616.04,
NaN,2.624037000e+06,7042616.05,
NaN,2.624001000e+06,7042616.06,
NaN,2.624013000e+06,7042616.07,
NaN,2.624184000e+06,7042616.08,
NaN,2.624383000e+06,7042616.09,
NaN,2.624625000e+06,7042616.10,
23150675716,2.624841000e+06,7042616.11,
NaN,2.625188000e+06,7042617.00,12
NaN,2.625407000e+06,7042617.01,
NaN,2.625516000e+06,7042617.02,
NaN,2.625732000e+06,7042617.03,
NaN,2.625835000e+06,7042617.04,
NaN,2.625899000e+06,7042617.05,
NaN,2.626001000e+06,7042617.06,
NaN,2.626092000e+06,7042617.07,
NaN,2.626077000e+06,7042617.08,
NaN,2.626233000e+06,7042617.09,
NaN,2.626278000e+06,7042617.10,
23150679795,2.626429000e+06,7042617.11,
NaN,2.626705000e+06,7042618.00,12
NaN,2.626858000e+06,7042618.01,
NaN,2.627006000e+06,7042618.02,
NaN,2.627310000e+06,7042618.03,
NaN,2.627615000e+06,7042618.04,
NaN,2.627877000e+06,7042618.05,
NaN,2.628247000e+06,7042618.06,
NaN,2.628433000e+06,7042618.07,
NaN,2.628780000e+06,7042618.08,
NaN,2.629154000e+06,7042618.09,
NaN,2.629377000e+06,7042618.10,
23150683875,2.629757000e+06,7042618.11,
NaN,2.630058000e+06,7042619.00,12
NaN,2.630261000e+06,7042619.01,
NaN,2.630558000e+06,7042619.02,
NaN,2.630852000e+06,7042619.03,
NaN,2.631144000e+06,7042619.04,
NaN,2.631412000e+06,7042619.05,
NaN,2.631580000e+06,7042619.06,
NaN,2.631899000e+06,7042619.07,
NaN,2.632126000e+06,7042619.08,
NaN,2.632346000e+06,7042619.09,
NaN,2.632613000e+06,7042619.10,
23150687953,2.632854000e+06,7042619.11,
NaN,2.633114000e+06,7042620.00,12
NaN,2.633389000e+06,7042620.01,
NaN,2.633504000e+06,7042620.02,
NaN,2.633825000e+06,7042620.03,
NaN,2.633956000e+06,7042620.04,
NaN,2.634311000e+06,7042620.05,
NaN,2.634494000e+06,7042620.06,
NaN,2.634690000e+06,7042620.07,
NaN,2.635030000e+06,7042620.08,
NaN,2.635234000e+06,7042620.09,
NaN,2.635462000e+06,7042620.10,
23150692033,2.635734000e+06,7042620.11,
NaN,2.635795000e+06,7042621.00,12
NaN,2.635900000e+06,7042621.01,
NaN,2.635692000e+06,7042621.02,
NaN,2.635158000e+06,7042621.03,
NaN,2.634398000e+06,7042621.04,
NaN,2.633284000e+06,7042621.05,
NaN,2.632260000e+06,7042621.06,
NaN,2.631042000e+06,7042621.07,
NaN,2.630141000e+06,7042621.08,
NaN,2.629272000e+06,7042621.09,
NaN,2.628747000e+06,7042621.10,
23150696112,2.628330000e+06,7042621.11,
NaN,2.628115000e+06,7042622.00,12
NaN,2.627968000e+06,7042622.01,
NaN,2.627953000e+06,7042622.02,
NaN,2.627926000e+06,7042622.03,
NaN,2.627999000e+06,7042622.04,
NaN,2.628000000e+06,7042622.05,
NaN,2.628039000e+06,7042622.06,
NaN,2.628011000e+06,7042622.07,
NaN,2.628167000e+06,7042622.08,
NaN,2.628288000e+06,7042622.09,
NaN,2.628413000e+06,7042622.10,
23150700191,2.628693000e+06,7042622.11,
NaN,2.628815000e+06,7042623.00,12
NaN,2.629152000e+06,7042623.01,
NaN,2.629317000e+06,7042623.02,
NaN,2.629492000e+06,7042623.03,
NaN,2.629698000e+06,7042623.04,
NaN,2.629749000e+06,7042623.05,
NaN,2.629701000e+06,7042623.06,
NaN,2.629905000e+06,7042623.07,
NaN,2.629860000e+06,7042623.08,
NaN,2.629944000e+06,7042623.09,
NaN,2.629935000e+06,7042623.10,
23150704270,2.630143000e+06,7042623.11,
NaN,2.630158000e+06,7042624.00,12
NaN,2.630304000e+06,7042624.01,
NaN,2.630539000e+06,7042624.02,
NaN,2.630652000e+06,7042624.03,
NaN,2.630976000e+06,7042624.04,
NaN,2.631279000e+06,7042624.05,
NaN,2.631441000e+06,7042624.06,
NaN,2.631764000e+06,7042624.07,
NaN,2.632014000e+06,7042624.08,
NaN,2.632311000e+06,7042624.09,
NaN,2.632662000e+06,7042624.10,
23150708350,2.632924000e+06,7042624.11,
NaN,2.633203000e+06,7042625.00,12
NaN,2.633462000e+06,7042625.01,
NaN,2.633756000e+06,7042625.02,
NaN,2.633933000e+06,7042625.03,
NaN,2.634299000e+06,7042625.04,
NaN,2.634475000e+06,7042625.05,
NaN,2.634774000e+06,7042625.06,
NaN,2.634936000e+06,7042625.07,
NaN,2.635292000e+06,7042625.08,
NaN,2.635337000e+06,7042625.09,
NaN,2.635608000e+06,7042625.10,
23150712428,2.635775000e+06,7042625.11,
NaN,2.636136000e+06,7042626.00,12
NaN,2.636336000e+06,7042626.01,
NaN,2.636529000e+06,7042626.02,
NaN,2.636820000e+06,7042626.03,
NaN,2.637065000e+06,7042626.04,
NaN,2.637379000e+06,7042626.05,
NaN,2.637530000e+06,7042626.06,
NaN,2.637932000e+06,7042626.07,
NaN,2.638118000e+06,7042626.08,
NaN,2.638546000e+06,7042626.09,
NaN,2.638745000e+06,7042626.10,
23150716508,2.639068000e+06,7042626.11,
NaN,2.639237000e+06,7042627.00,12
NaN,2.639567000e+06,7042627.01,
NaN,2.639587000e+06,7042627.02,
NaN,2.639568000e+06,7042627.03,
NaN,2.639125000e+06,7042627.04,
NaN,2.638483000e+06,7042627.05,
NaN,2.637573000e+06,7042627.06,
NaN,2.636493000e+06,7042627.07,
NaN,2.635524000e+06,7042627.08,
NaN,2.634583000e+06,7042627.09,
NaN,2.633817000e+06,7042627.10,
23150720587,2.633300000e+06,7042627.11,
NaN,2.632891000e+06,7042628.00,12
NaN,2.632716000e+06,7042628.01,
NaN,2.632598000e+06,7042628.02,
NaN,2.632530000e+06,7042628.03,
NaN,2.632691000e+06,7042628.04,
NaN,2.632675000e+06,7042628.05,
NaN,2.632724000e+06,7042628.06,
NaN,2.632730000e+06,7042628.07,
NaN,2.632859000e+06,7042628.08,
NaN,2.632851000e+06,7042628.09,
NaN,2.633090000e+06,7042628.10,
23150724666,2.633168000e+06,7042628.11,
NaN,2.633386000e+06,7042629.00,12
NaN,2.633634000e+06,7042629.01,
NaN,2.633859000e+06,7042629.02,
NaN,2.634142000e+06,7042629.03,
NaN,2.634225000e+06,7042629.04,
NaN,2.634384000e+06,7042629.05,
NaN,2.634415000e+06,7042629.06,
NaN,2.634517000e+06,7042629.07,
NaN,2.634576000e+06,7042629.08,
NaN,2.634574000e+06,7042629.09,
NaN,2.634667000e+06,7042629.10,
23150728745,2.634617000e+06,7042629.11,
NaN,2.634748000e+06,7042630.00,12
NaN,2.634865000e+06,7042630.01,
NaN,2.635020000e+06,7042630.02,
NaN,2.635151000e+06,7042630.03,
NaN,2.635341000e+06,7042630.04,
NaN,2.635606000e+06,7042630.05,
NaN,2.635830000e+06,7042630.06,
NaN,2.636031000e+06,7042630.07,
NaN,2.636241000e+06,7042630.08,
NaN,2.636582000e+06,7042630.09,
NaN,2.636789000e+06,7042630.10,
23150732824,2.637144000e+06,7042630.11,
NaN,2.637325000e+06,7042631.00,12
NaN,2.637614000e+06,7042631.01,
NaN,2.637856000e+06,7042631.02,
NaN,2.638101000e+06,7042631.03,
NaN,2.638417000e+06,7042631.04,
NaN,2.638584000e+06,7042631.05,
NaN,2.638881000e+06,7042631.06,
NaN,2.639042000e+06,7042631.07,
NaN,2.639269000e+06,7042631.08,
NaN,2.639472000e+06,7042631.09,
NaN,2.639685000e+06,7042631.10,
23150736903,2.639930000e+06,7042631.11,
NaN,2.640066000e+06,7042632.00,12
NaN,2.640369000e+06,7042632.01,
NaN,2.640463000e+06,7042632.02,
NaN,2.640769000e+06,7042632.03,
NaN,2.640918000e+06,7042632.04,
NaN,2.641218000e+06,7042632.05,
NaN,2.641385000e+06,7042632.06,
NaN,2.641677000e+06,7042632.07,
NaN,2.641810000e+06,7042632.08,
NaN,2.642127000e+06,7042632.09,
NaN,2.642240000e+06,7042632.10,
23150740982,2.642597000e+06,7042632.11,
NaN,2.642742000e+06,7042633.00,12
NaN,2.643065000e+06,7042633.01,
NaN,2.643170000e+06,7042633.02,
NaN,2.643216000e+06,7042633.03,
NaN,2.642834000e+06,7042633.04,
NaN,2.642283000e+06,7042633.05,
NaN,2.641293000e+06,7042633.06,
NaN,2.640391000e+06,7042633.07,
NaN,2.639293000e+06,7042633.08,
NaN,2.638403000e+06,7042633.09,
NaN,2.637609000e+06,7042633.10,
23150745061,2.637096000e+06,7042633.11,
NaN,2.636663000e+06,7042634.00,12
NaN,2.636472000e+06,7042634.01,
NaN,2.636275000e+06,7042634.02,
NaN,2.636434000e+06,7042634.03,
NaN,2.636343000e+06,7042634.04,
NaN,2.636468000e+06,7042634.05,
NaN,2.636574000e+06,7042634.06,
NaN,2.636701000e+06,7042634.07,
NaN,2.636709000e+06,7042634.08,
NaN,2.636897000e+06,7042634.09,
NaN,2.636959000e+06,7042634.10,
23150749140,2.637168000e+06,7042634.11,
NaN,2.637438000e+06,7042635.00,12
NaN,2.637620000e+06,7042635.01,
NaN,2.637994000e+06,7042635.02,
NaN,2.638074000e+06,7042635.03,
NaN,2.638263000e+06,7042635.04,
NaN,2.638440000e+06,7042635.05,
NaN,2.638459000e+06,7042635.06,
NaN,2.638524000e+06,7042635.07,
NaN,2.638601000e+06,7042635.08,
NaN,2.638543000e+06,7042635.09,
NaN,2.638656000e+06,7042635.10,
23150753219,2.638537000e+06,7042635.11,
NaN,2.638720000e+06,7042636.00,12
NaN,2.638679000e+06,7042636.01,
NaN,2.638914000e+06,7042636.02,
NaN,2.639050000e+06,7042636.03,
NaN,2.639161000e+06,7042636.04,
NaN,2.639506000e+06,7042636.05,
NaN,2.639634000e+06,7042636.06,
NaN,2.639898000e+06,7042636.07,
NaN,2.640208000e+06,7042636.08,
NaN,2.640461000e+06,7042636.09,
NaN,2.640746000e+06,7042636.10,
23150757298,2.640982000e+06,7042636.11,
NaN,2.641355000e+06,7042637.00,12
NaN,2.641475000e+06,7042637.01,
NaN,2.641800000e+06,7042637.02,
NaN,2.641958000e+06,7042637.03,
NaN,2.642251000e+06,7042637.04,
NaN,2.642487000e+06,7042637.05,
NaN,2.642683000e+06,7042637.06,
NaN,2.642982000e+06,7042637.07,
NaN,2.643070000e+06,7042637.08,
NaN,2.643431000e+06,7042637.09,
NaN,2.643556000e+06,7042637.10,
23150761376,2.643857000e+06,7042637.11,
NaN,2.643998000e+06,7042638.00,12
NaN,2.644245000e+06,7042638.01,
NaN,2.644436000e+06,7042638.02,
NaN,2.644738000e+06,7042638.03,
NaN,2.644996000e+06,7042638.04,
NaN,2.645253000e+06,7042638.05,
NaN,2.645497000e+06,7042638.06,
NaN,2.645737000e+06,7042638.07,
NaN,2.645948000e+06,7042638.08,
NaN,2.646109000e+06,7042638.09,
NaN,2.646068000e+06,7042638.10,
23150765455,2.645692000e+06,7042638.11,
NaN,2.645100000e+06,7042639.00,12
NaN,2.644141000e+06,7042639.01,
NaN,2.643276000e+06,7042639.02,
NaN,2.642209000e+06,7042639.03,
NaN,2.641259000e+06,7042639.04,
NaN,2.640554000e+06,7042639.05,
NaN,2.639913000e+06,7042639.06,
NaN,2.639405000e+06,7042639.07,
NaN,2.639244000e+06,7042639.08,
NaN,2.639086000e+06,7042639.09,
NaN,2.638983000e+06,7042639.10,
23150769534,2.639072000e+06,7042639.11,
NaN,2.639089000e+06,7042640.00,12
NaN,2.639156000e+06,7042640.01,
NaN,2.639231000e+06,7042640.02,
NaN,2.639239000e+06,7042640.03,
NaN,2.639287000e+06,7042640.04,
NaN,2.639376000e+06,7042640.05,
NaN,2.639547000e+06,7042640.06,
NaN,2.639781000e+06,7042640.07,
NaN,2.640049000e+06,7042640.08,
NaN,2.640214000e+06,7042640.09,
NaN,2.640451000e+06,7042640.10,
23150773613,2.640634000e+06,7042640.11,
NaN,2.640675000e+06,7042641.00,12
NaN,2.640748000e+06,7042641.01,
NaN,2.640727000e+06,7042641.02,
NaN,2.640730000e+06,7042641.03,
NaN,2.640677000e+06,7042641.04,
NaN,2.640710000e+06,7042641.05,
NaN,2.640650000e+06,7042641.06,
NaN,2.640745000e+06,7042641.07,
NaN,2.640767000e+06,7042641.08,
NaN,2.640803000e+06,7042641.09,
NaN,2.640991000e+06,7042641.10,
23150777696,2.641080000e+06,7042641.11,
NaN,2.641330000e+06,7042642.00,12
NaN,2.641533000e+06,7042642.01,
NaN,2.641849000e+06,7042642.02,
NaN,2.641961000e+06,7042642.03,
NaN,2.642326000e+06,7042642.04,
NaN,2.642417000e+06,7042642.05,
NaN,2.642670000e+06,7042642.06,
NaN,2.642826000e+06,7042642.07,
NaN,2.643087000e+06,7042642.08,
NaN,2.643192000e+06,7042642.09,
NaN,2.643481000e+06,7042642.10,
23150781772,2.643644000e+06,7042642.11,
NaN,2.643776000e+06,7042643.00,12
NaN,2.644005000e+06,7042643.01,
NaN,2.644183000e+06,7042643.02,
NaN,2.644302000e+06,7042643.03,
NaN,2.644524000e+06,7042643.04,
NaN,2.644628000e+06,7042643.05,
NaN,2.644818000e+06,7042643.06,
NaN,2.644982000e+06,7042643.07,
NaN,2.645124000e+06,7042643.08,
NaN,2.645366000e+06,7042643.09,
NaN,2.645523000e+06,7042643.10,
23150785850,2.645802000e+06,7042643.11,
NaN,2.645904000e+06,7042644.00,12
NaN,2.646132000e+06,7042644.01,
NaN,2.646225000e+06,7042644.02,
NaN,2.646362000e+06,7042644.03,
NaN,2.646516000e+06,7042644.04,
NaN,2.646163000e+06,7042644.05,
NaN,2.645625000e+06,7042644.06,
NaN,2.644598000e+06,7042644.07,
NaN,2.643534000e+06,7042644.08,
NaN,2.642287000e+06,7042644.09,
NaN,2.641042000e+06,7042644.10,
23150789928,2.639870000e+06,7042644.11,
NaN,2.638860000e+06,7042645.00,12
NaN,2.638055000e+06,7042645.01,
NaN,2.637475000e+06,7042645.02,
NaN,2.636991000e+06,7042645.03,
NaN,2.636681000e+06,7042645.04,
NaN,2.636325000e+06,7042645.05,
NaN,2.636233000e+06,7042645.06,
NaN,2.636021000e+06,7042645.07,
NaN,2.635900000e+06,7042645.08,
NaN,2.635727000e+06,7042645.09,
NaN,2.635642000e+06,7042645.10,
23150794008,2.635366000e+06,7042645.11,
NaN,2.635387000e+06,7042646.00,12
NaN,2.635213000e+06,7042646.01,
NaN,2.635370000e+06,7042646.02,
NaN,2.635396000e+06,7042646.03,
NaN,2.635657000e+06,7042646.04,
NaN,2.635693000e+06,7042646.05,
NaN,2.635937000e+06,7042646.06,
NaN,2.635885000e+06,7042646.07,
NaN,2.636040000e+06,7042646.08,
NaN,2.636004000e+06,7042646.09,
NaN,2.635952000e+06,7042646.10,
23150798087,2.635970000e+06,7042646.11,
NaN,2.635823000e+06,7042647.00,12
NaN,2.635788000e+06,7042647.01,
NaN,2.635701000e+06,7042647.02,
NaN,2.635785000e+06,7042647.03,
NaN,2.635738000e+06,7042647.04,
NaN,2.635848000e+06,7042647.05,
NaN,2.635937000e+06,7042647.06,
NaN,2.636042000e+06,7042647.07,
NaN,2.636182000e+06,7042647.08,
NaN,2.636458000e+06,7042647.09,
NaN,2.636611000e+06,7042647.10,
23150802166,2.636878000e+06,7042647.11,
NaN,2.636990000e+06,7042648.00,12
NaN,2.637202000e+06,7042648.01,
NaN,2.637412000e+06,7042648.02,
NaN,2.637560000e+06,7042648.03,
NaN,2.637834000e+06,7042648.04,
NaN,2.637969000e+06,7042648.05,
NaN,2.638199000e+06,7042648.06,
NaN,2.638206000e+06,7042648.07,
NaN,2.638490000e+06,7042648.08,
NaN,2.638581000e+06,7042648.09,
NaN,2.638765000e+06,7042648.10,
23150806245,2.638951000e+06,7042648.11,
NaN,2.639014000e+06,7042649.00,12
NaN,2.639205000e+06,7042649.01,
NaN,2.639320000e+06,7042649.02,
NaN,2.639566000e+06,7042649.03,
NaN,2.639656000e+06,7042649.04,
NaN,2.639886000e+06,7042649.05,
NaN,2.640072000e+06,7042649.06,
NaN,2.640230000e+06,7042649.07,
NaN,2.640510000e+06,7042649.08,
NaN,2.640578000e+06,7042649.09,
NaN,2.640838000e+06,7042649.10,
23150810324,2.640851000e+06,7042649.11,
NaN,2.640927000e+06,7042650.00,12
NaN,2.640631000e+06,7042650.01,
NaN,2.640104000e+06,7042650.02,
NaN,2.639086000e+06,7042650.03,
NaN,2.637927000e+06,7042650.04,
NaN,2.636560000e+06,7042650.05,
NaN,2.635152000e+06,7042650.06,
NaN,2.633881000e+06,7042650.07,
NaN,2.632714000e+06,7042650.08,
NaN,2.631821000e+06,7042650.09,
NaN,2.631002000e+06,7042650.10,
23150814403,2.630561000e+06,7042650.11,
NaN,2.629956000e+06,7042651.00,12
NaN,2.629694000e+06,7042651.01,
NaN,2.629290000e+06,7042651.02,
NaN,2.629059000e+06,7042651.03,
NaN,2.628702000e+06,7042651.04,
NaN,2.628437000e+06,7042651.05,
NaN,2.628238000e+06,7042651.06,
NaN,2.627931000e+06,7042651.07,
NaN,2.627759000e+06,7042651.08,
NaN,2.627541000e+06,7042651.09,
NaN,2.627533000e+06,7042651.10,
23150818483,2.627669000e+06,7042651.11,
NaN,2.627722000e+06,7042652.00,12
NaN,2.627997000e+06,7042652.01,
NaN,2.628053000e+06,7042652.02,
NaN,2.628319000e+06,7042652.03,
NaN,2.628403000e+06,7042652.04,
NaN,2.628458000e+06,7042652.05,
NaN,2.628508000e+06,7042652.06,
NaN,2.628422000e+06,7042652.07,
NaN,2.628466000e+06,7042652.08,
NaN,2.628414000e+06,7042652.09,
NaN,2.628481000e+06,7042652.10,
23150822561,2.628374000e+06,7042652.11,
NaN,2.628529000e+06,7042653.00,12
NaN,2.628524000e+06,7042653.01,
NaN,2.628723000e+06,7042653.02,
NaN,2.628751000e+06,7042653.03,
NaN,2.629023000e+06,7042653.04,
NaN,2.629162000e+06,7042653.05,
NaN,2.629441000e+06,7042653.06,
NaN,2.629600000e+06,7042653.07,
NaN,2.629897000e+06,7042653.08,
NaN,2.630054000e+06,7042653.09,
NaN,2.630357000e+06,7042653.10,
23150826641,2.630522000e+06,7042653.11,
NaN,2.630853000e+06,7042654.00,12
NaN,2.630982000e+06,7042654.01,
NaN,2.631290000e+06,7042654.02,
NaN,2.631400000e+06,7042654.03,
NaN,2.631644000e+06,7042654.04,
NaN,2.631795000e+06,7042654.05,
NaN,2.632086000e+06,7042654.06,
NaN,2.632165000e+06,7042654.07,
NaN,2.632355000e+06,7042654.08,
