time,accel.z,sequence_counter,packet_size
NaN,-1.434000000e+03,7014730.04,
NaN,-1.392000000e+03,7014730.05,
NaN,-1.302000000e+03,7014730.06,
NaN,-1.397000000e+03,7014730.07,
NaN,-1.370000000e+03,7014730.08,
NaN,-1.384000000e+03,7014730.09,
NaN,-1.390000000e+03,7014730.10,
22999351068,-1.380000000e+03,7014730.11,
NaN,-1.394000000e+03,7014731.00,12
NaN,-1.383000000e+03,7014731.01,
NaN,-1.400000000e+03,7014731.02,
NaN,-1.405000000e+03,7014731.03,
NaN,-1.423000000e+03,7014731.04,
NaN,-1.351000000e+03,7014731.05,
NaN,-1.297000000e+03,7014731.06,
NaN,-1.298000000e+03,7014731.07,
NaN,-1.303000000e+03,7014731.08,
NaN,-1.314000000e+03,7014731.09,
NaN,-1.267000000e+03,7014731.10,
22999355026,-1.271000000e+03,7014731.11,
NaN,-1.242000000e+03,7014732.00,12
NaN,-1.287000000e+03,7014732.01,
NaN,-1.255000000e+03,7014732.02,
NaN,-1.272000000e+03,7014732.03,
NaN,-1.306000000e+03,7014732.04,
NaN,-1.313000000e+03,7014732.05,
NaN,-1.261000000e+03,7014732.06,
NaN,-1.245000000e+03,7014732.07,
NaN,-1.188000000e+03,7014732.08,
NaN,-1.205000000e+03,7014732.09,
NaN,-1.314000000e+03,7014732.10,
22999358983,-1.407000000e+03,7014732.11,
NaN,-1.445000000e+03,7014733.00,12
NaN,-1.387000000e+03,7014733.01,
NaN,-1.325000000e+03,7014733.02,
NaN,-1.265000000e+03,7014733.03,
NaN,-1.252000000e+03,7014733.04,
NaN,-1.286000000e+03,7014733.05,
NaN,-1.238000000e+03,7014733.06,
NaN,-1.162000000e+03,7014733.07,
NaN,-1.059000000e+03,7014733.08,
NaN,-1.164000000e+03,7014733.09,
NaN,-1.449000000e+03,7014733.10,
22999362939,-1.450000000e+03,7014733.11,
NaN,-1.591000000e+03,7014734.00,12
NaN,-1.616000000e+03,7014734.01,
NaN,-1.093000000e+03,7014734.02,
NaN,-7.700000000e+02,7014734.03,
NaN,-8.900000000e+02,7014734.04,
NaN,-1.215000000e+03,7014734.05,
NaN,-1.453000000e+03,7014734.06,
NaN,-1.599000000e+03,7014734.07,
NaN,-1.550000000e+03,7014734.08,
NaN,-1.360000000e+03,7014734.09,
NaN,-1.187000000e+03,7014734.10,
22999366897,-1.024000000e+03,7014734.11,
NaN,-1.050000000e+03,7014735.00,12
NaN,-1.226000000e+03,7014735.01,
NaN,-1.382000000e+03,7014735.02,
NaN,-1.464000000e+03,7014735.03,
NaN,-1.441000000e+03,7014735.04,
NaN,-1.430000000e+03,7014735.05,
NaN,-1.366000000e+03,7014735.06,
NaN,-1.315000000e+03,7014735.07,
NaN,-1.192000000e+03,7014735.08,
NaN,-1.235000000e+03,7014735.09,
NaN,-1.359000000e+03,7014735.10,
22999370855,-1.307000000e+03,7014735.11,
NaN,-1.242000000e+03,7014736.00,12
NaN,-1.301000000e+03,7014736.01,
NaN,-1.420000000e+03,7014736.02,
NaN,-1.382000000e+03,7014736.03,
NaN,-1.374000000e+03,7014736.04,
NaN,-1.422000000e+03,7014736.05,
NaN,-1.507000000e+03,7014736.06,
NaN,-1.545000000e+03,7014736.07,
NaN,-1.502000000e+03,7014736.08,
NaN,-1.361000000e+03,7014736.09,
NaN,-1.252000000e+03,7014736.10,
22999374812,-1.209000000e+03,7014736.11,
NaN,-1.248000000e+03,7014737.00,12
NaN,-1.285000000e+03,7014737.01,
NaN,-1.296000000e+03,7014737.02,
NaN,-1.388000000e+03,7014737.03,
NaN,-1.355000000e+03,7014737.04,
NaN,-1.290000000e+03,7014737.05,
NaN,-1.323000000e+03,7014737.06,
NaN,-1.291000000e+03,7014737.07,
NaN,-1.275000000e+03,7014737.08,
NaN,-1.295000000e+03,7014737.09,
NaN,-1.304000000e+03,7014737.10,
22999378769,-1.353000000e+03,7014737.11,
NaN,-1.360000000e+03,7014738.00,12
NaN,-1.408000000e+03,7014738.01,
NaN,-1.452000000e+03,7014738.02,
NaN,-1.443000000e+03,7014738.03,
NaN,-1.468000000e+03,7014738.04,
NaN,-1.476000000e+03,7014738.05,
NaN,-1.450000000e+03,7014738.06,
NaN,-1.346000000e+03,7014738.07,
NaN,-1.351000000e+03,7014738.08,
NaN,-1.372000000e+03,7014738.09,
NaN,-1.417000000e+03,7014738.10,
22999382726,-1.374000000e+03,7014738.11,
NaN,-1.296000000e+03,7014739.00,12
NaN,-1.218000000e+03,7014739.01,
NaN,-1.420000000e+03,7014739.02,
NaN,-1.653000000e+03,7014739.03,
NaN,-1.799000000e+03,7014739.04,
NaN,-1.966000000e+03,7014739.05,
NaN,-1.586000000e+03,7014739.06,
NaN,-1.109000000e+03,7014739.07,
NaN,-9.920000000e+02,7014739.08,
NaN,-1.260000000e+03,7014739.09,
NaN,-1.517000000e+03,7014739.10,
22999386684,-1.682000000e+03,7014739.11,
NaN,-1.644000000e+03,7014740.00,12
NaN,-1.508000000e+03,7014740.01,
NaN,-1.309000000e+03,7014740.02,
NaN,-1.213000000e+03,7014740.03,
NaN,-1.214000000e+03,7014740.04,
NaN,-1.242000000e+03,7014740.05,
NaN,-1.353000000e+03,7014740.06,
NaN,-1.418000000e+03,7014740.07,
NaN,-1.469000000e+03,7014740.08,
NaN,-1.535000000e+03,7014740.09,
NaN,-1.578000000e+03,7014740.10,
22999390641,-1.571000000e+03,7014740.11,
NaN,-1.531000000e+03,7014741.00,12
NaN,-1.430000000e+03,7014741.01,
NaN,-1.446000000e+03,7014741.02,
NaN,-1.464000000e+03,7014741.03,
NaN,-1.334000000e+03,7014741.04,
NaN,-1.357000000e+03,7014741.05,
NaN,-1.395000000e+03,7014741.06,
NaN,-1.415000000e+03,7014741.07,
NaN,-1.385000000e+03,7014741.08,
NaN,-1.378000000e+03,7014741.09,
NaN,-1.430000000e+03,7014741.10,
22999394598,-1.564000000e+03,7014741.11,
NaN,-1.606000000e+03,7014742.00,12
NaN,-1.673000000e+03,7014742.01,
NaN,-1.635000000e+03,7014742.02,
NaN,-1.543000000e+03,7014742.03,
NaN,-1.458000000e+03,7014742.04,
NaN,-1.435000000e+03,7014742.05,
NaN,-1.366000000e+03,7014742.06,
NaN,-1.303000000e+03,7014742.07,
NaN,-1.297000000e+03,7014742.08,
NaN,-1.385000000e+03,7014742.09,
NaN,-1.457000000e+03,7014742.10,
22999398556,-1.472000000e+03,7014742.11,
NaN,-1.533000000e+03,7014743.00,12
NaN,-1.562000000e+03,7014743.01,
NaN,-1.532000000e+03,7014743.02,
NaN,-1.540000000e+03,7014743.03,
NaN,-1.587000000e+03,7014743.04,
NaN,-1.545000000e+03,7014743.05,
NaN,-1.465000000e+03,7014743.06,
NaN,-1.423000000e+03,7014743.07,
NaN,-1.445000000e+03,7014743.08,
NaN,-1.536000000e+03,7014743.09,
NaN,-1.615000000e+03,7014743.10,
22999402513,-1.638000000e+03,7014743.11,
NaN,-1.595000000e+03,7014744.00,12
NaN,-1.514000000e+03,7014744.01,
NaN,-1.550000000e+03,7014744.02,
NaN,-1.602000000e+03,7014744.03,
NaN,-1.585000000e+03,7014744.04,
NaN,-1.570000000e+03,7014744.05,
NaN,-1.491000000e+03,7014744.06,
NaN,-1.482000000e+03,7014744.07,
NaN,-1.732000000e+03,7014744.08,
NaN,-1.816000000e+03,7014744.09,
NaN,-1.954000000e+03,7014744.10,
22999406471,-1.964000000e+03,7014744.11,
NaN,-1.544000000e+03,7014745.00,12
NaN,-1.191000000e+03,7014745.01,
NaN,-1.108000000e+03,7014745.02,
NaN,-1.336000000e+03,7014745.03,
NaN,-1.599000000e+03,7014745.04,
NaN,-1.726000000e+03,7014745.05,
NaN,-1.724000000e+03,7014745.06,
NaN,-1.677000000e+03,7014745.07,
NaN,-1.573000000e+03,7014745.08,
NaN,-1.542000000e+03,7014745.09,
NaN,-1.515000000e+03,7014745.10,
22999410427,-1.550000000e+03,7014745.11,
NaN,-1.622000000e+03,7014746.00,12
NaN,-1.626000000e+03,7014746.01,
NaN,-1.635000000e+03,7014746.02,
NaN,-1.638000000e+03,7014746.03,
NaN,-1.680000000e+03,7014746.04,
NaN,-1.668000000e+03,7014746.05,
NaN,-1.617000000e+03,7014746.06,
NaN,-1.566000000e+03,7014746.07,
NaN,-1.576000000e+03,7014746.08,
NaN,-1.560000000e+03,7014746.09,
NaN,-1.515000000e+03,7014746.10,
22999414385,-1.528000000e+03,7014746.11,
NaN,-1.599000000e+03,7014747.00,12
NaN,-1.649000000e+03,7014747.01,
NaN,-1.700000000e+03,7014747.02,
NaN,-1.694000000e+03,7014747.03,
NaN,-1.650000000e+03,7014747.04,
NaN,-1.661000000e+03,7014747.05,
NaN,-1.674000000e+03,7014747.06,
NaN,-1.699000000e+03,7014747.07,
NaN,-1.656000000e+03,7014747.08,
NaN,-1.620000000e+03,7014747.09,
NaN,-1.601000000e+03,7014747.10,
22999418342,-1.602000000e+03,7014747.11,
NaN,-1.543000000e+03,7014748.00,12
NaN,-1.603000000e+03,7014748.01,
NaN,-1.558000000e+03,7014748.02,
NaN,-1.569000000e+03,7014748.03,
NaN,-1.599000000e+03,7014748.04,
NaN,-1.576000000e+03,7014748.05,
NaN,-1.590000000e+03,7014748.06,
NaN,-1.617000000e+03,7014748.07,
NaN,-1.551000000e+03,7014748.08,
NaN,-1.586000000e+03,7014748.09,
NaN,-1.615000000e+03,7014748.10,
22999422300,-1.634000000e+03,7014748.11,
NaN,-1.661000000e+03,7014749.00,12
NaN,-1.662000000e+03,7014749.01,
NaN,-1.634000000e+03,7014749.02,
NaN,-1.617000000e+03,7014749.03,
NaN,-1.707000000e+03,7014749.04,
NaN,-1.762000000e+03,7014749.05,
NaN,-1.745000000e+03,7014749.06,
NaN,-1.706000000e+03,7014749.07,
NaN,-1.648000000e+03,7014749.08,
NaN,-1.662000000e+03,7014749.09,
NaN,-1.673000000e+03,7014749.10,
22999426257,-1.683000000e+03,7014749.11,
NaN,-1.671000000e+03,7014750.00,12
NaN,-1.565000000e+03,7014750.01,
NaN,-1.608000000e+03,7014750.02,
NaN,-1.855000000e+03,7014750.03,
NaN,-1.921000000e+03,7014750.04,
NaN,-2.076000000e+03,7014750.05,
NaN,-2.038000000e+03,7014750.06,
NaN,-1.647000000e+03,7014750.07,
NaN,-1.363000000e+03,7014750.08,
NaN,-1.482000000e+03,7014750.09,
NaN,-1.716000000e+03,7014750.10,
22999430215,-1.895000000e+03,7014750.11,
NaN,-1.966000000e+03,7014751.00,12
NaN,-1.867000000e+03,7014751.01,
NaN,-1.716000000e+03,7014751.02,
NaN,-1.636000000e+03,7014751.03,
NaN,-1.634000000e+03,7014751.04,
NaN,-1.718000000e+03,7014751.05,
NaN,-1.785000000e+03,7014751.06,
NaN,-1.721000000e+03,7014751.07,
NaN,-1.735000000e+03,7014751.08,
NaN,-1.757000000e+03,7014751.09,
NaN,-1.743000000e+03,7014751.10,
22999434173,-1.842000000e+03,7014751.11,
NaN,-1.922000000e+03,7014752.00,12
NaN,-1.909000000e+03,7014752.01,
NaN,-1.829000000e+03,7014752.02,
NaN,-1.848000000e+03,7014752.03,
NaN,-1.756000000e+03,7014752.04,
NaN,-1.749000000e+03,7014752.05,
NaN,-1.759000000e+03,7014752.06,
NaN,-1.832000000e+03,7014752.07,
NaN,-1.860000000e+03,7014752.08,
NaN,-1.845000000e+03,7014752.09,
NaN,-1.814000000e+03,7014752.10,
22999438130,-1.824000000e+03,7014752.11,
NaN,-1.830000000e+03,7014753.00,12
NaN,-1.882000000e+03,7014753.01,
NaN,-1.918000000e+03,7014753.02,
NaN,-1.863000000e+03,7014753.03,
NaN,-1.802000000e+03,7014753.04,
NaN,-1.790000000e+03,7014753.05,
NaN,-1.757000000e+03,7014753.06,
NaN,-1.738000000e+03,7014753.07,
NaN,-1.777000000e+03,7014753.08,
NaN,-1.862000000e+03,7014753.09,
NaN,-1.871000000e+03,7014753.10,
22999442088,-1.832000000e+03,7014753.11,
NaN,-1.892000000e+03,7014754.00,12
NaN,-1.878000000e+03,7014754.01,
NaN,-1.863000000e+03,7014754.02,
NaN,-1.930000000e+03,7014754.03,
NaN,-1.918000000e+03,7014754.04,
NaN,-1.880000000e+03,7014754.05,
NaN,-1.887000000e+03,7014754.06,
NaN,-1.880000000e+03,7014754.07,
NaN,-1.929000000e+03,7014754.08,
NaN,-1.879000000e+03,7014754.09,
NaN,-1.855000000e+03,7014754.10,
22999446046,-1.851000000e+03,7014754.11,
NaN,-1.911000000e+03,7014755.00,12
NaN,-1.964000000e+03,7014755.01,
NaN,-1.980000000e+03,7014755.02,
NaN,-2.027000000e+03,7014755.03,
NaN,-1.954000000e+03,7014755.04,
NaN,-1.908000000e+03,7014755.05,
NaN,-1.903000000e+03,7014755.06,
NaN,-1.889000000e+03,7014755.07,
NaN,-1.934000000e+03,7014755.08,
NaN,-1.908000000e+03,7014755.09,
NaN,-1.854000000e+03,7014755.10,
22999450003,-1.850000000e+03,7014755.11,
NaN,-1.972000000e+03,7014756.00,12
NaN,-2.045000000e+03,7014756.01,
NaN,-2.052000000e+03,7014756.02,
NaN,-2.216000000e+03,7014756.03,
NaN,-1.926000000e+03,7014756.04,
NaN,-1.520000000e+03,7014756.05,
NaN,-1.551000000e+03,7014756.06,
NaN,-1.800000000e+03,7014756.07,
NaN,-1.976000000e+03,7014756.08,
NaN,-2.090000000e+03,7014756.09,
NaN,-2.043000000e+03,7014756.10,
22999453961,-1.963000000e+03,7014756.11,
NaN,-1.857000000e+03,7014757.00,12
NaN,-1.774000000e+03,7014757.01,
NaN,-1.815000000e+03,7014757.02,
NaN,-1.890000000e+03,7014757.03,
NaN,-1.953000000e+03,7014757.04,
NaN,-1.966000000e+03,7014757.05,
NaN,-1.883000000e+03,7014757.06,
NaN,-1.877000000e+03,7014757.07,
NaN,-1.898000000e+03,7014757.08,
NaN,-1.909000000e+03,7014757.09,
NaN,-1.860000000e+03,7014757.10,
22999457918,-1.881000000e+03,7014757.11,
NaN,-1.936000000e+03,7014758.00,12
NaN,-1.879000000e+03,7014758.01,
NaN,-1.840000000e+03,7014758.02,
NaN,-1.848000000e+03,7014758.03,
NaN,-1.908000000e+03,7014758.04,
NaN,-1.876000000e+03,7014758.05,
NaN,-1.861000000e+03,7014758.06,
NaN,-1.895000000e+03,7014758.07,
NaN,-1.926000000e+03,7014758.08,
NaN,-1.940000000e+03,7014758.09,
NaN,-1.893000000e+03,7014758.10,
22999461875,-1.876000000e+03,7014758.11,
NaN,-1.841000000e+03,7014759.00,12
NaN,-1.775000000e+03,7014759.01,
NaN,-1.731000000e+03,7014759.02,
NaN,-1.770000000e+03,7014759.03,
NaN,-1.743000000e+03,7014759.04,
NaN,-1.683000000e+03,7014759.05,
NaN,-1.696000000e+03,7014759.06,
NaN,-1.719000000e+03,7014759.07,
NaN,-1.687000000e+03,7014759.08,
NaN,-1.678000000e+03,7014759.09,
NaN,-1.689000000e+03,7014759.10,
22999465833,-1.676000000e+03,7014759.11,
NaN,-1.689000000e+03,7014760.00,12
NaN,-1.788000000e+03,7014760.01,
NaN,-1.845000000e+03,7014760.02,
NaN,-1.885000000e+03,7014760.03,
NaN,-1.809000000e+03,7014760.04,
NaN,-1.737000000e+03,7014760.05,
NaN,-1.644000000e+03,7014760.06,
NaN,-1.651000000e+03,7014760.07,
NaN,-1.676000000e+03,7014760.08,
NaN,-1.728000000e+03,7014760.09,
NaN,-1.764000000e+03,7014760.10,
22999469790,-1.690000000e+03,7014760.11,
NaN,-1.643000000e+03,7014761.00,12
NaN,-1.597000000e+03,7014761.01,
NaN,-1.523000000e+03,7014761.02,
NaN,-1.575000000e+03,7014761.03,
NaN,-1.593000000e+03,7014761.04,
NaN,-1.539000000e+03,7014761.05,
NaN,-1.487000000e+03,7014761.06,
NaN,-1.672000000e+03,7014761.07,
NaN,-1.839000000e+03,7014761.08,
NaN,-1.826000000e+03,7014761.09,
NaN,-1.951000000e+03,7014761.10,
22999473748,-1.792000000e+03,7014761.11,
NaN,-1.305000000e+03,7014762.00,12
NaN,-1.119000000e+03,7014762.01,
NaN,-1.286000000e+03,7014762.02,
NaN,-1.514000000e+03,7014762.03,
NaN,-1.700000000e+03,7014762.04,
NaN,-1.780000000e+03,7014762.05,
NaN,-1.748000000e+03,7014762.06,
NaN,-1.521000000e+03,7014762.07,
NaN,-1.329000000e+03,7014762.08,
NaN,-1.223000000e+03,7014762.09,
NaN,-1.222000000e+03,7014762.10,
22999477705,-1.376000000e+03,7014762.11,
NaN,-1.540000000e+03,7014763.00,12
NaN,-1.570000000e+03,7014763.01,
NaN,-1.544000000e+03,7014763.02,
NaN,-1.517000000e+03,7014763.03,
NaN,-1.415000000e+03,7014763.04,
NaN,-1.333000000e+03,7014763.05,
NaN,-1.379000000e+03,7014763.06,
NaN,-1.409000000e+03,7014763.07,
NaN,-1.279000000e+03,7014763.08,
NaN,-1.276000000e+03,7014763.09,
NaN,-1.351000000e+03,7014763.10,
22999481662,-1.399000000e+03,7014763.11,
NaN,-1.435000000e+03,7014764.00,12
NaN,-1.369000000e+03,7014764.01,
NaN,-1.417000000e+03,7014764.02,
NaN,-1.387000000e+03,7014764.03,
NaN,-1.322000000e+03,7014764.04,
NaN,-1.304000000e+03,7014764.05,
NaN,-1.270000000e+03,7014764.06,
NaN,-1.240000000e+03,7014764.07,
NaN,-1.237000000e+03,7014764.08,
NaN,-1.274000000e+03,7014764.09,
NaN,-1.219000000e+03,7014764.10,
22999485621,-1.264000000e+03,7014764.11,
NaN,-1.259000000e+03,7014765.00,12
NaN,-1.245000000e+03,7014765.01,
NaN,-1.257000000e+03,7014765.02,
NaN,-1.253000000e+03,7014765.03,
NaN,-1.238000000e+03,7014765.04,
NaN,-1.246000000e+03,7014765.05,
NaN,-1.247000000e+03,7014765.06,
NaN,-1.159000000e+03,7014765.07,
NaN,-1.197000000e+03,7014765.08,
NaN,-1.250000000e+03,7014765.09,
NaN,-1.331000000e+03,7014765.10,
22999489578,-1.322000000e+03,7014765.11,
NaN,-1.312000000e+03,7014766.00,12
NaN,-1.255000000e+03,7014766.01,
NaN,-1.227000000e+03,7014766.02,
NaN,-1.221000000e+03,7014766.03,
NaN,-1.200000000e+03,7014766.04,
NaN,-1.213000000e+03,7014766.05,
NaN,-1.197000000e+03,7014766.06,
NaN,-1.109000000e+03,7014766.07,
NaN,-1.096000000e+03,7014766.08,
NaN,-1.272000000e+03,7014766.09,
NaN,-1.526000000e+03,7014766.10,
22999493534,-1.597000000e+03,7014766.11,
NaN,-1.686000000e+03,7014767.00,12
NaN,-1.223000000e+03,7014767.01,
NaN,-7.270000000e+02,7014767.02,
NaN,-6.920000000e+02,7014767.03,
NaN,-1.007000000e+03,7014767.04,
NaN,-1.381000000e+03,7014767.05,
NaN,-1.654000000e+03,7014767.06,
NaN,-1.590000000e+03,7014767.07,
NaN,-1.350000000e+03,7014767.08,
NaN,-1.028000000e+03,7014767.09,
NaN,-8.450000000e+02,7014767.10,
22999497491,-8.400000000e+02,7014767.11,
NaN,-9.900000000e+02,7014768.00,12
NaN,-1.183000000e+03,7014768.01,
NaN,-1.195000000e+03,7014768.02,
NaN,-1.247000000e+03,7014768.03,
NaN,-1.237000000e+03,7014768.04,
NaN,-1.232000000e+03,7014768.05,
NaN,-1.231000000e+03,7014768.06,
NaN,-1.136000000e+03,7014768.07,
NaN,-1.164000000e+03,7014768.08,
NaN,-1.165000000e+03,7014768.09,
NaN,-1.083000000e+03,7014768.10,
22999501450,-1.070000000e+03,7014768.11,
NaN,-1.163000000e+03,7014769.00,12
NaN,-1.329000000e+03,7014769.01,
NaN,-1.319000000e+03,7014769.02,
NaN,-1.275000000e+03,7014769.03,
NaN,-1.274000000e+03,7014769.04,
NaN,-1.275000000e+03,7014769.05,
NaN,-1.286000000e+03,7014769.06,
NaN,-1.326000000e+03,7014769.07,
NaN,-1.319000000e+03,7014769.08,
NaN,-1.281000000e+03,7014769.09,
NaN,-1.189000000e+03,7014769.10,
22999505407,-1.166000000e+03,7014769.11,
NaN,-1.202000000e+03,7014770.00,12
NaN,-1.253000000e+03,7014770.01,
NaN,-1.293000000e+03,7014770.02,
NaN,-1.345000000e+03,7014770.03,
NaN,-1.406000000e+03,7014770.04,
NaN,-1.374000000e+03,7014770.05,
NaN,-1.301000000e+03,7014770.06,
NaN,-1.250000000e+03,7014770.07,
NaN,-1.263000000e+03,7014770.08,
NaN,-1.319000000e+03,7014770.09,
NaN,-1.356000000e+03,7014770.10,
22999509364,-1.427000000e+03,7014770.11,
NaN,-1.420000000e+03,7014771.00,12
NaN,-1.362000000e+03,7014771.01,
NaN,-1.299000000e+03,7014771.02,
NaN,-1.299000000e+03,7014771.03,
NaN,-1.303000000e+03,7014771.04,
NaN,-1.313000000e+03,7014771.05,
NaN,-1.241000000e+03,7014771.06,
NaN,-1.188000000e+03,7014771.07,
NaN,-1.360000000e+03,7014771.08,
NaN,-1.619000000e+03,7014771.09,
NaN,-1.729000000e+03,7014771.10,
22999513322,-1.972000000e+03,7014771.11,
NaN,-1.668000000e+03,7014772.00,12
NaN,-1.009000000e+03,7014772.01,
NaN,-8.110000000e+02,7014772.02,
NaN,-1.075000000e+03,7014772.03,
NaN,-1.449000000e+03,7014772.04,
NaN,-1.701000000e+03,7014772.05,
NaN,-1.742000000e+03,7014772.06,
NaN,-1.593000000e+03,7014772.07,
NaN,-1.351000000e+03,7014772.08,
NaN,-1.208000000e+03,7014772.09,
NaN,-1.202000000e+03,7014772.10,
22999517279,-1.311000000e+03,7014772.11,
NaN,-1.423000000e+03,7014773.00,12
NaN,-1.542000000e+03,7014773.01,
NaN,-1.503000000e+03,7014773.02,
NaN,-1.509000000e+03,7014773.03,
NaN,-1.531000000e+03,7014773.04,
NaN,-1.529000000e+03,7014773.05,
NaN,-1.537000000e+03,7014773.06,
NaN,-1.506000000e+03,7014773.07,
NaN,-1.520000000e+03,7014773.08,
NaN,-1.527000000e+03,7014773.09,
NaN,-1.414000000e+03,7014773.10,
22999521236,-1.408000000e+03,7014773.11,
NaN,-1.457000000e+03,7014774.00,12
NaN,-1.545000000e+03,7014774.01,
NaN,-1.558000000e+03,7014774.02,
NaN,-1.514000000e+03,7014774.03,
NaN,-1.549000000e+03,7014774.04,
NaN,-1.600000000e+03,7014774.05,
NaN,-1.668000000e+03,7014774.06,
NaN,-1.638000000e+03,7014774.07,
NaN,-1.589000000e+03,7014774.08,
NaN,-1.533000000e+03,7014774.09,
NaN,-1.489000000e+03,7014774.10,
22999525194,-1.450000000e+03,7014774.11,
NaN,-1.455000000e+03,7014775.00,12
NaN,-1.426000000e+03,7014775.01,
NaN,-1.494000000e+03,7014775.02,
NaN,-1.542000000e+03,7014775.03,
NaN,-1.554000000e+03,7014775.04,
NaN,-1.557000000e+03,7014775.05,
NaN,-1.519000000e+03,7014775.06,
NaN,-1.530000000e+03,7014775.07,
NaN,-1.536000000e+03,7014775.08,
NaN,-1.611000000e+03,7014775.09,
NaN,-1.627000000e+03,7014775.10,
22999529151,-1.599000000e+03,7014775.11,
NaN,-1.556000000e+03,7014776.00,12
NaN,-1.544000000e+03,7014776.01,
NaN,-1.522000000e+03,7014776.02,
NaN,-1.526000000e+03,7014776.03,
NaN,-1.554000000e+03,7014776.04,
NaN,-1.540000000e+03,7014776.05,
NaN,-1.434000000e+03,7014776.06,
NaN,-1.568000000e+03,7014776.07,
NaN,-1.759000000e+03,7014776.08,
NaN,-1.762000000e+03,7014776.09,
NaN,-1.923000000e+03,7014776.10,
22999533108,-1.727000000e+03,7014776.11,
NaN,-1.247000000e+03,7014777.00,12
NaN,-1.034000000e+03,7014777.01,
NaN,-1.302000000e+03,7014777.02,
NaN,-1.591000000e+03,7014777.03,
NaN,-1.711000000e+03,7014777.04,
NaN,-1.784000000e+03,7014777.05,
NaN,-1.669000000e+03,7014777.06,
NaN,-1.541000000e+03,7014777.07,
NaN,-1.485000000e+03,7014777.08,
NaN,-1.483000000e+03,7014777.09,
NaN,-1.495000000e+03,7014777.10,
22999537066,-1.514000000e+03,7014777.11,
NaN,-1.528000000e+03,7014778.00,12
NaN,-1.523000000e+03,7014778.01,
NaN,-1.491000000e+03,7014778.02,
NaN,-1.586000000e+03,7014778.03,
NaN,-1.645000000e+03,7014778.04,
NaN,-1.643000000e+03,7014778.05,
NaN,-1.592000000e+03,7014778.06,
NaN,-1.592000000e+03,7014778.07,
NaN,-1.612000000e+03,7014778.08,
NaN,-1.584000000e+03,7014778.09,
NaN,-1.508000000e+03,7014778.10,
22999541023,-1.525000000e+03,7014778.11,
NaN,-1.567000000e+03,7014779.00,12
NaN,-1.603000000e+03,7014779.01,
NaN,-1.630000000e+03,7014779.02,
NaN,-1.638000000e+03,7014779.03,
NaN,-1.621000000e+03,7014779.04,
NaN,-1.635000000e+03,7014779.05,
NaN,-1.621000000e+03,7014779.06,
NaN,-1.623000000e+03,7014779.07,
NaN,-1.630000000e+03,7014779.08,
NaN,-1.608000000e+03,7014779.09,
NaN,-1.575000000e+03,7014779.10,
22999544981,-1.515000000e+03,7014779.11,
NaN,-1.510000000e+03,7014780.00,12
NaN,-1.479000000e+03,7014780.01,
NaN,-1.485000000e+03,7014780.02,
NaN,-1.558000000e+03,7014780.03,
NaN,-1.607000000e+03,7014780.04,
NaN,-1.579000000e+03,7014780.05,
NaN,-1.568000000e+03,7014780.06,
NaN,-1.629000000e+03,7014780.07,
NaN,-1.636000000e+03,7014780.08,
NaN,-1.646000000e+03,7014780.09,
NaN,-1.599000000e+03,7014780.10,
22999548938,-1.629000000e+03,7014780.11,
NaN,-1.563000000e+03,7014781.00,12
NaN,-1.548000000e+03,7014781.01,
NaN,-1.589000000e+03,7014781.02,
NaN,-1.602000000e+03,7014781.03,
NaN,-1.573000000e+03,7014781.04,
NaN,-1.497000000e+03,7014781.05,
NaN,-1.577000000e+03,7014781.06,
NaN,-1.776000000e+03,7014781.07,
NaN,-1.739000000e+03,7014781.08,
NaN,-1.826000000e+03,7014781.09,
NaN,-1.852000000e+03,7014781.10,
22999552895,-1.446000000e+03,7014781.11,
NaN,-1.182000000e+03,7014782.00,12
NaN,-1.281000000e+03,7014782.01,
NaN,-1.571000000e+03,7014782.02,
NaN,-1.730000000e+03,7014782.03,
NaN,-1.794000000e+03,7014782.04,
NaN,-1.748000000e+03,7014782.05,
NaN,-1.626000000e+03,7014782.06,
NaN,-1.571000000e+03,7014782.07,
NaN,-1.532000000e+03,7014782.08,
NaN,-1.546000000e+03,7014782.09,
NaN,-1.549000000e+03,7014782.10,
22999556852,-1.511000000e+03,7014782.11,
