time,accel.x,sequence_counter,packet_size
NaN,1.072200000e+04,7038057.05,
NaN,1.067400000e+04,7038057.06,
NaN,1.061000000e+04,7038057.07,
NaN,1.061500000e+04,7038057.08,
NaN,1.063200000e+04,7038057.09,
NaN,1.063100000e+04,7038057.10,
23111401060,1.062400000e+04,7038057.11,
NaN,1.066500000e+04,7038058.00,12
NaN,1.062200000e+04,7038058.01,
NaN,1.055800000e+04,7038058.02,
NaN,1.053600000e+04,7038058.03,
NaN,1.051200000e+04,7038058.04,
NaN,1.055600000e+04,7038058.05,
NaN,1.054300000e+04,7038058.06,
NaN,1.058300000e+04,7038058.07,
NaN,1.057800000e+04,7038058.08,
NaN,1.058500000e+04,7038058.09,
NaN,1.058100000e+04,7038058.10,
23111405017,1.055100000e+04,7038058.11,
NaN,1.057200000e+04,7038059.00,12
NaN,1.052100000e+04,7038059.01,
NaN,1.055600000e+04,7038059.02,
NaN,1.053400000e+04,7038059.03,
NaN,1.050900000e+04,7038059.04,
NaN,1.048400000e+04,7038059.05,
NaN,1.052400000e+04,7038059.06,
NaN,1.055700000e+04,7038059.07,
NaN,1.055900000e+04,7038059.08,
NaN,1.054600000e+04,7038059.09,
NaN,1.053500000e+04,7038059.10,
23111408975,1.054900000e+04,7038059.11,
NaN,1.056500000e+04,7038060.00,12
NaN,1.053400000e+04,7038060.01,
NaN,1.050000000e+04,7038060.02,
NaN,1.048900000e+04,7038060.03,
NaN,1.048300000e+04,7038060.04,
NaN,1.047000000e+04,7038060.05,
NaN,1.050200000e+04,7038060.06,
NaN,1.048800000e+04,7038060.07,
NaN,1.048100000e+04,7038060.08,
NaN,1.047200000e+04,7038060.09,
NaN,1.046700000e+04,7038060.10,
23111412934,1.047400000e+04,7038060.11,
NaN,1.048600000e+04,7038061.00,12
NaN,1.044800000e+04,7038061.01,
NaN,1.048600000e+04,7038061.02,
NaN,1.047200000e+04,7038061.03,
NaN,1.045100000e+04,7038061.04,
NaN,1.047100000e+04,7038061.05,
NaN,1.047000000e+04,7038061.06,
NaN,1.044300000e+04,7038061.07,
NaN,1.046200000e+04,7038061.08,
NaN,1.045300000e+04,7038061.09,
NaN,1.043200000e+04,7038061.10,
23111416892,1.042600000e+04,7038061.11,
NaN,1.039400000e+04,7038062.00,12
NaN,1.039500000e+04,7038062.01,
NaN,1.040800000e+04,7038062.02,
NaN,1.040300000e+04,7038062.03,
NaN,1.039800000e+04,7038062.04,
NaN,1.038900000e+04,7038062.05,
NaN,1.039500000e+04,7038062.06,
NaN,1.041800000e+04,7038062.07,
NaN,1.041700000e+04,7038062.08,
NaN,1.045000000e+04,7038062.09,
NaN,1.044400000e+04,7038062.10,
23111420850,1.040600000e+04,7038062.11,
NaN,1.040300000e+04,7038063.00,12
NaN,1.040100000e+04,7038063.01,
NaN,1.043800000e+04,7038063.02,
NaN,1.041700000e+04,7038063.03,
NaN,1.035400000e+04,7038063.04,
NaN,1.040600000e+04,7038063.05,
NaN,1.036500000e+04,7038063.06,
NaN,1.028100000e+04,7038063.07,
NaN,1.040400000e+04,7038063.08,
NaN,1.048200000e+04,7038063.09,
NaN,1.044200000e+04,7038063.10,
23111424809,1.038800000e+04,7038063.11,
NaN,1.037800000e+04,7038064.00,12
NaN,1.040000000e+04,7038064.01,
NaN,1.043800000e+04,7038064.02,
NaN,1.046000000e+04,7038064.03,
NaN,1.044300000e+04,7038064.04,
NaN,1.043100000e+04,7038064.05,
NaN,1.043600000e+04,7038064.06,
NaN,1.043800000e+04,7038064.07,
NaN,1.045600000e+04,7038064.08,
NaN,1.046600000e+04,7038064.09,
NaN,1.045100000e+04,7038064.10,
23111428767,1.044900000e+04,7038064.11,
NaN,1.045300000e+04,7038065.00,12
NaN,1.045500000e+04,7038065.01,
NaN,1.042200000e+04,7038065.02,
NaN,1.042900000e+04,7038065.03,
NaN,1.044800000e+04,7038065.04,
NaN,1.044600000e+04,7038065.05,
NaN,1.048700000e+04,7038065.06,
NaN,1.047100000e+04,7038065.07,
NaN,1.045000000e+04,7038065.08,
NaN,1.046700000e+04,7038065.09,
NaN,1.045000000e+04,7038065.10,
23111432725,1.047000000e+04,7038065.11,
NaN,1.043600000e+04,7038066.00,12
NaN,1.036700000e+04,7038066.01,
NaN,1.034400000e+04,7038066.02,
NaN,1.040400000e+04,7038066.03,
NaN,1.040200000e+04,7038066.04,
NaN,1.043400000e+04,7038066.05,
NaN,1.052000000e+04,7038066.06,
NaN,1.050300000e+04,7038066.07,
NaN,1.044900000e+04,7038066.08,
NaN,1.044500000e+04,7038066.09,
NaN,1.046700000e+04,7038066.10,
23111436683,1.051700000e+04,7038066.11,
NaN,1.047900000e+04,7038067.00,12
NaN,1.047400000e+04,7038067.01,
NaN,1.043400000e+04,7038067.02,
NaN,1.041400000e+04,7038067.03,
NaN,1.046700000e+04,7038067.04,
NaN,1.049700000e+04,7038067.05,
NaN,1.047100000e+04,7038067.06,
NaN,1.048200000e+04,7038067.07,
NaN,1.046900000e+04,7038067.08,
NaN,1.042800000e+04,7038067.09,
NaN,1.048300000e+04,7038067.10,
23111440642,1.047600000e+04,7038067.11,
NaN,1.047200000e+04,7038068.00,12
NaN,1.042200000e+04,7038068.01,
NaN,1.039900000e+04,7038068.02,
NaN,1.041800000e+04,7038068.03,
NaN,1.044300000e+04,7038068.04,
NaN,1.042800000e+04,7038068.05,
NaN,1.039000000e+04,7038068.06,
NaN,1.040500000e+04,7038068.07,
NaN,1.043500000e+04,7038068.08,
NaN,1.042800000e+04,7038068.09,
NaN,1.044400000e+04,7038068.10,
23111444600,1.045800000e+04,7038068.11,
NaN,1.046300000e+04,7038069.00,12
NaN,1.047600000e+04,7038069.01,
NaN,1.051500000e+04,7038069.02,
NaN,1.049100000e+04,7038069.03,
NaN,1.050700000e+04,7038069.04,
NaN,1.052100000e+04,7038069.05,
NaN,1.048600000e+04,7038069.06,
NaN,1.048900000e+04,7038069.07,
NaN,1.050800000e+04,7038069.08,
NaN,1.046400000e+04,7038069.09,
NaN,1.050700000e+04,7038069.10,
23111448558,1.054200000e+04,7038069.11,
NaN,1.053800000e+04,7038070.00,12
NaN,1.051000000e+04,7038070.01,
NaN,1.051500000e+04,7038070.02,
NaN,1.052000000e+04,7038070.03,
NaN,1.049000000e+04,7038070.04,
NaN,1.050500000e+04,7038070.05,
NaN,1.051000000e+04,7038070.06,
NaN,1.049100000e+04,7038070.07,
NaN,1.052100000e+04,7038070.08,
NaN,1.052100000e+04,7038070.09,
NaN,1.052500000e+04,7038070.10,
23111452516,1.049700000e+04,7038070.11,
NaN,1.048900000e+04,7038071.00,12
NaN,1.051100000e+04,7038071.01,
NaN,1.053700000e+04,7038071.02,
NaN,1.053700000e+04,7038071.03,
NaN,1.061600000e+04,7038071.04,
NaN,1.061400000e+04,7038071.05,
NaN,1.054200000e+04,7038071.06,
NaN,1.063500000e+04,7038071.07,
NaN,1.056200000e+04,7038071.08,
NaN,1.046700000e+04,7038071.09,
NaN,1.044300000e+04,7038071.10,
23111456474,1.045900000e+04,7038071.11,
NaN,1.053600000e+04,7038072.00,12
NaN,1.056600000e+04,7038072.01,
NaN,1.057100000e+04,7038072.02,
NaN,1.051200000e+04,7038072.03,
NaN,1.050300000e+04,7038072.04,
NaN,1.049400000e+04,7038072.05,
NaN,1.051200000e+04,7038072.06,
NaN,1.055500000e+04,7038072.07,
NaN,1.057600000e+04,7038072.08,
NaN,1.057800000e+04,7038072.09,
NaN,1.050200000e+04,7038072.10,
23111460433,1.047400000e+04,7038072.11,
NaN,1.045800000e+04,7038073.00,12
NaN,1.047200000e+04,7038073.01,
NaN,1.045600000e+04,7038073.02,
NaN,1.045000000e+04,7038073.03,
NaN,1.042200000e+04,7038073.04,
NaN,1.043500000e+04,7038073.05,
NaN,1.046000000e+04,7038073.06,
NaN,1.048200000e+04,7038073.07,
NaN,1.052000000e+04,7038073.08,
NaN,1.055900000e+04,7038073.09,
NaN,1.056000000e+04,7038073.10,
23111464391,1.050300000e+04,7038073.11,
NaN,1.052600000e+04,7038074.00,12
NaN,1.051000000e+04,7038074.01,
NaN,1.050600000e+04,7038074.02,
NaN,1.050000000e+04,7038074.03,
NaN,1.050900000e+04,7038074.04,
NaN,1.049600000e+04,7038074.05,
NaN,1.046200000e+04,7038074.06,
NaN,1.045800000e+04,7038074.07,
NaN,1.046700000e+04,7038074.08,
NaN,1.046200000e+04,7038074.09,
NaN,1.055700000e+04,7038074.10,
23111468349,1.059900000e+04,7038074.11,
NaN,1.058300000e+04,7038075.00,12
NaN,1.057200000e+04,7038075.01,
NaN,1.056900000e+04,7038075.02,
NaN,1.047900000e+04,7038075.03,
NaN,1.047700000e+04,7038075.04,
NaN,1.047200000e+04,7038075.05,
NaN,1.047800000e+04,7038075.06,
NaN,1.050300000e+04,7038075.07,
NaN,1.046900000e+04,7038075.08,
NaN,1.047200000e+04,7038075.09,
NaN,1.049100000e+04,7038075.10,
23111472307,1.047800000e+04,7038075.11,
NaN,1.047100000e+04,7038076.00,12
NaN,1.051300000e+04,7038076.01,
NaN,1.054000000e+04,7038076.02,
NaN,1.060500000e+04,7038076.03,
NaN,1.060100000e+04,7038076.04,
NaN,1.055700000e+04,7038076.05,
NaN,1.059500000e+04,7038076.06,
NaN,1.055200000e+04,7038076.07,
NaN,1.054800000e+04,7038076.08,
NaN,1.056200000e+04,7038076.09,
NaN,1.054600000e+04,7038076.10,
23111476265,1.054600000e+04,7038076.11,
NaN,1.053600000e+04,7038077.00,12
NaN,1.053400000e+04,7038077.01,
NaN,1.049100000e+04,7038077.02,
NaN,1.048100000e+04,7038077.03,
NaN,1.054200000e+04,7038077.04,
NaN,1.053500000e+04,7038077.05,
NaN,1.051600000e+04,7038077.06,
NaN,1.052800000e+04,7038077.07,
NaN,1.053400000e+04,7038077.08,
NaN,1.049400000e+04,7038077.09,
NaN,1.049800000e+04,7038077.10,
23111480223,1.055000000e+04,7038077.11,
NaN,1.054400000e+04,7038078.00,12
NaN,1.059000000e+04,7038078.01,
NaN,1.060000000e+04,7038078.02,
NaN,1.053500000e+04,7038078.03,
NaN,1.050500000e+04,7038078.04,
NaN,1.049300000e+04,7038078.05,
NaN,1.047400000e+04,7038078.06,
NaN,1.053900000e+04,7038078.07,
NaN,1.054500000e+04,7038078.08,
NaN,1.054400000e+04,7038078.09,
NaN,1.056100000e+04,7038078.10,
23111484181,1.050800000e+04,7038078.11,
NaN,1.050000000e+04,7038079.00,12
NaN,1.055000000e+04,7038079.01,
NaN,1.053900000e+04,7038079.02,
NaN,1.053500000e+04,7038079.03,
NaN,1.051000000e+04,7038079.04,
NaN,1.052100000e+04,7038079.05,
NaN,1.055100000e+04,7038079.06,
NaN,1.052600000e+04,7038079.07,
NaN,1.050000000e+04,7038079.08,
NaN,1.052500000e+04,7038079.09,
NaN,1.053100000e+04,7038079.10,
23111488139,1.055400000e+04,7038079.11,
NaN,1.054800000e+04,7038080.00,12
NaN,1.051200000e+04,7038080.01,
NaN,1.049800000e+04,7038080.02,
NaN,1.049400000e+04,7038080.03,
NaN,1.048500000e+04,7038080.04,
NaN,1.059900000e+04,7038080.05,
NaN,1.060400000e+04,7038080.06,
NaN,1.047200000e+04,7038080.07,
NaN,1.042200000e+04,7038080.08,
NaN,1.044000000e+04,7038080.09,
NaN,1.051700000e+04,7038080.10,
23111492097,1.059500000e+04,7038080.11,
NaN,1.059800000e+04,7038081.00,12
NaN,1.055700000e+04,7038081.01,
NaN,1.050300000e+04,7038081.02,
NaN,1.051200000e+04,7038081.03,
NaN,1.044400000e+04,7038081.04,
NaN,1.049100000e+04,7038081.05,
NaN,1.055200000e+04,7038081.06,
NaN,1.056600000e+04,7038081.07,
NaN,1.061000000e+04,7038081.08,
NaN,1.062900000e+04,7038081.09,
NaN,1.061000000e+04,7038081.10,
23111496055,1.055100000e+04,7038081.11,
NaN,1.055900000e+04,7038082.00,12
NaN,1.053700000e+04,7038082.01,
NaN,1.053400000e+04,7038082.02,
NaN,1.051000000e+04,7038082.03,
NaN,1.049000000e+04,7038082.04,
NaN,1.054500000e+04,7038082.05,
NaN,1.054500000e+04,7038082.06,
NaN,1.055100000e+04,7038082.07,
NaN,1.055000000e+04,7038082.08,
NaN,1.056600000e+04,7038082.09,
NaN,1.057700000e+04,7038082.10,
23111500013,1.059400000e+04,7038082.11,
NaN,1.060400000e+04,7038083.00,12
NaN,1.058100000e+04,7038083.01,
NaN,1.057800000e+04,7038083.02,
NaN,1.059100000e+04,7038083.03,
NaN,1.056500000e+04,7038083.04,
NaN,1.051700000e+04,7038083.05,
NaN,1.055100000e+04,7038083.06,
NaN,1.056600000e+04,7038083.07,
NaN,1.054200000e+04,7038083.08,
NaN,1.062500000e+04,7038083.09,
NaN,1.064400000e+04,7038083.10,
23111503971,1.062200000e+04,7038083.11,
NaN,1.062900000e+04,7038084.00,12
NaN,1.061600000e+04,7038084.01,
NaN,1.059200000e+04,7038084.02,
NaN,1.059600000e+04,7038084.03,
NaN,1.059500000e+04,7038084.04,
NaN,1.061600000e+04,7038084.05,
NaN,1.060000000e+04,7038084.06,
NaN,1.056100000e+04,7038084.07,
NaN,1.055400000e+04,7038084.08,
NaN,1.055800000e+04,7038084.09,
NaN,1.057000000e+04,7038084.10,
23111507929,1.060300000e+04,7038084.11,
NaN,1.057100000e+04,7038085.00,12
NaN,1.060700000e+04,7038085.01,
NaN,1.057000000e+04,7038085.02,
NaN,1.058300000e+04,7038085.03,
NaN,1.059600000e+04,7038085.04,
NaN,1.059200000e+04,7038085.05,
NaN,1.060600000e+04,7038085.06,
NaN,1.061300000e+04,7038085.07,
NaN,1.061100000e+04,7038085.08,
NaN,1.057000000e+04,7038085.09,
NaN,1.057200000e+04,7038085.10,
23111511887,1.060500000e+04,7038085.11,
NaN,1.060000000e+04,7038086.00,12
NaN,1.056300000e+04,7038086.01,
NaN,1.055800000e+04,7038086.02,
NaN,1.055800000e+04,7038086.03,
NaN,1.058600000e+04,7038086.04,
NaN,1.057100000e+04,7038086.05,
NaN,1.057500000e+04,7038086.06,
NaN,1.060400000e+04,7038086.07,
NaN,1.060700000e+04,7038086.08,
NaN,1.061600000e+04,7038086.09,
NaN,1.063600000e+04,7038086.10,
23111515845,1.063900000e+04,7038086.11,
NaN,1.062400000e+04,7038087.00,12
NaN,1.065100000e+04,7038087.01,
NaN,1.063900000e+04,7038087.02,
NaN,1.058800000e+04,7038087.03,
NaN,1.062200000e+04,7038087.04,
NaN,1.060400000e+04,7038087.05,
NaN,1.060400000e+04,7038087.06,
NaN,1.061200000e+04,7038087.07,
NaN,1.064000000e+04,7038087.08,
NaN,1.061600000e+04,7038087.09,
NaN,1.062700000e+04,7038087.10,
23111519803,1.061100000e+04,7038087.11,
NaN,1.061300000e+04,7038088.00,12
NaN,1.063200000e+04,7038088.01,
NaN,1.062400000e+04,7038088.02,
NaN,1.057600000e+04,7038088.03,
NaN,1.054700000e+04,7038088.04,
NaN,1.059000000e+04,7038088.05,
NaN,1.061500000e+04,7038088.06,
NaN,1.061400000e+04,7038088.07,
NaN,1.059400000e+04,7038088.08,
NaN,1.061800000e+04,7038088.09,
NaN,1.064300000e+04,7038088.10,
23111523762,1.062500000e+04,7038088.11,
NaN,1.060700000e+04,7038089.00,12
NaN,1.061800000e+04,7038089.01,
NaN,1.056400000e+04,7038089.02,
NaN,1.059200000e+04,7038089.03,
NaN,1.059400000e+04,7038089.04,
NaN,1.060600000e+04,7038089.05,
NaN,1.059000000e+04,7038089.06,
NaN,1.065500000e+04,7038089.07,
NaN,1.065200000e+04,7038089.08,
NaN,1.055700000e+04,7038089.09,
NaN,1.047400000e+04,7038089.10,
23111527718,1.047000000e+04,7038089.11,
NaN,1.059700000e+04,7038090.00,12
NaN,1.071600000e+04,7038090.01,
NaN,1.072600000e+04,7038090.02,
NaN,1.066600000e+04,7038090.03,
NaN,1.062900000e+04,7038090.04,
NaN,1.062600000e+04,7038090.05,
NaN,1.057000000e+04,7038090.06,
NaN,1.058400000e+04,7038090.07,
NaN,1.062400000e+04,7038090.08,
NaN,1.061300000e+04,7038090.09,
NaN,1.059900000e+04,7038090.10,
23111531678,1.057700000e+04,7038090.11,
NaN,1.058800000e+04,7038091.00,12
NaN,1.057700000e+04,7038091.01,
NaN,1.055600000e+04,7038091.02,
NaN,1.058400000e+04,7038091.03,
NaN,1.057100000e+04,7038091.04,
NaN,1.055300000e+04,7038091.05,
NaN,1.058600000e+04,7038091.06,
NaN,1.060500000e+04,7038091.07,
NaN,1.060500000e+04,7038091.08,
NaN,1.062500000e+04,7038091.09,
NaN,1.064900000e+04,7038091.10,
23111535636,1.063400000e+04,7038091.11,
NaN,1.062800000e+04,7038092.00,12
NaN,1.064500000e+04,7038092.01,
NaN,1.063200000e+04,7038092.02,
NaN,1.060100000e+04,7038092.03,
NaN,1.064500000e+04,7038092.04,
NaN,1.060000000e+04,7038092.05,
NaN,1.054400000e+04,7038092.06,
NaN,1.053400000e+04,7038092.07,
NaN,1.052700000e+04,7038092.08,
NaN,1.057900000e+04,7038092.09,
NaN,1.061200000e+04,7038092.10,
23111539592,1.061100000e+04,7038092.11,
NaN,1.063100000e+04,7038093.00,12
NaN,1.063100000e+04,7038093.01,
NaN,1.063500000e+04,7038093.02,
NaN,1.061400000e+04,7038093.03,
NaN,1.058300000e+04,7038093.04,
NaN,1.060000000e+04,7038093.05,
NaN,1.056300000e+04,7038093.06,
NaN,1.060300000e+04,7038093.07,
NaN,1.059200000e+04,7038093.08,
NaN,1.059600000e+04,7038093.09,
NaN,1.060600000e+04,7038093.10,
23111543551,1.058800000e+04,7038093.11,
NaN,1.059800000e+04,7038094.00,12
NaN,1.061500000e+04,7038094.01,
NaN,1.059100000e+04,7038094.02,
NaN,1.062200000e+04,7038094.03,
NaN,1.061500000e+04,7038094.04,
NaN,1.060500000e+04,7038094.05,
NaN,1.058600000e+04,7038094.06,
NaN,1.054900000e+04,7038094.07,
NaN,1.060200000e+04,7038094.08,
NaN,1.064000000e+04,7038094.09,
NaN,1.064800000e+04,7038094.10,
23111547510,1.062600000e+04,7038094.11,
NaN,1.062200000e+04,7038095.00,12
NaN,1.062600000e+04,7038095.01,
NaN,1.063800000e+04,7038095.02,
NaN,1.059100000e+04,7038095.03,
NaN,1.056300000e+04,7038095.04,
NaN,1.058800000e+04,7038095.05,
NaN,1.060900000e+04,7038095.06,
NaN,1.058200000e+04,7038095.07,
NaN,1.059100000e+04,7038095.08,
NaN,1.059300000e+04,7038095.09,
NaN,1.065500000e+04,7038095.10,
23111551468,1.062300000e+04,7038095.11,
NaN,1.063500000e+04,7038096.00,12
NaN,1.057800000e+04,7038096.01,
NaN,1.059900000e+04,7038096.02,
NaN,1.063000000e+04,7038096.03,
NaN,1.062900000e+04,7038096.04,
NaN,1.058100000e+04,7038096.05,
NaN,1.060700000e+04,7038096.06,
NaN,1.058300000e+04,7038096.07,
NaN,1.057300000e+04,7038096.08,
NaN,1.060600000e+04,7038096.09,
NaN,1.060300000e+04,7038096.10,
23111555426,1.057900000e+04,7038096.11,
NaN,1.058000000e+04,7038097.00,12
NaN,1.062400000e+04,7038097.01,
NaN,1.062900000e+04,7038097.02,
NaN,1.060300000e+04,7038097.03,
NaN,1.059600000e+04,7038097.04,
NaN,1.060000000e+04,7038097.05,
NaN,1.059400000e+04,7038097.06,
NaN,1.058800000e+04,7038097.07,
NaN,1.059200000e+04,7038097.08,
NaN,1.059600000e+04,7038097.09,
NaN,1.058900000e+04,7038097.10,
23111559384,1.060100000e+04,7038097.11,
NaN,1.062500000e+04,7038098.00,12
NaN,1.061300000e+04,7038098.01,
NaN,1.061500000e+04,7038098.02,
NaN,1.059300000e+04,7038098.03,
NaN,1.061800000e+04,7038098.04,
NaN,1.059700000e+04,7038098.05,
NaN,1.060400000e+04,7038098.06,
NaN,1.061700000e+04,7038098.07,
NaN,1.064900000e+04,7038098.08,
NaN,1.060500000e+04,7038098.09,
NaN,1.060600000e+04,7038098.10,
23111563342,1.063400000e+04,7038098.11,
NaN,1.062000000e+04,7038099.00,12
NaN,1.060200000e+04,7038099.01,
NaN,1.062600000e+04,7038099.02,
NaN,1.060200000e+04,7038099.03,
NaN,1.064400000e+04,7038099.04,
NaN,1.059600000e+04,7038099.05,
NaN,1.060300000e+04,7038099.06,
NaN,1.059000000e+04,7038099.07,
NaN,1.058800000e+04,7038099.08,
NaN,1.059900000e+04,7038099.09,
NaN,1.055200000e+04,7038099.10,
23111567300,1.058800000e+04,7038099.11,
NaN,1.059000000e+04,7038100.00,12
NaN,1.060700000e+04,7038100.01,
NaN,1.067000000e+04,7038100.02,
NaN,1.062700000e+04,7038100.03,
NaN,1.049500000e+04,7038100.04,
NaN,1.049700000e+04,7038100.05,
NaN,1.056300000e+04,7038100.06,
NaN,1.066000000e+04,7038100.07,
NaN,1.073700000e+04,7038100.08,
NaN,1.073900000e+04,7038100.09,
NaN,1.066700000e+04,7038100.10,
23111571258,1.059900000e+04,7038100.11,
NaN,1.057400000e+04,7038101.00,12
NaN,1.058300000e+04,7038101.01,
NaN,1.057600000e+04,7038101.02,
NaN,1.058500000e+04,7038101.03,
NaN,1.061200000e+04,7038101.04,
NaN,1.059200000e+04,7038101.05,
NaN,1.057000000e+04,7038101.06,
NaN,1.055600000e+04,7038101.07,
NaN,1.056300000e+04,7038101.08,
NaN,1.059000000e+04,7038101.09,
NaN,1.055400000e+04,7038101.10,
23111575216,1.056600000e+04,7038101.11,
NaN,1.059200000e+04,7038102.00,12
NaN,1.063200000e+04,7038102.01,
NaN,1.065600000e+04,7038102.02,
NaN,1.066200000e+04,7038102.03,
NaN,1.068900000e+04,7038102.04,
NaN,1.063700000e+04,7038102.05,
NaN,1.061300000e+04,7038102.06,
NaN,1.058900000e+04,7038102.07,
NaN,1.059400000e+04,7038102.08,
NaN,1.065200000e+04,7038102.09,
NaN,1.061000000e+04,7038102.10,
23111579175,1.060900000e+04,7038102.11,
NaN,1.056200000e+04,7038103.00,12
NaN,1.056100000e+04,7038103.01,
NaN,1.059200000e+04,7038103.02,
NaN,1.057700000e+04,7038103.03,
NaN,1.061300000e+04,7038103.04,
NaN,1.066400000e+04,7038103.05,
NaN,1.071600000e+04,7038103.06,
NaN,1.067800000e+04,7038103.07,
NaN,1.064500000e+04,7038103.08,
NaN,1.062500000e+04,7038103.09,
NaN,1.063800000e+04,7038103.10,
23111583132,1.057100000e+04,7038103.11,
NaN,1.055000000e+04,7038104.00,12
NaN,1.059300000e+04,7038104.01,
NaN,1.062000000e+04,7038104.02,
NaN,1.062000000e+04,7038104.03,
NaN,1.062000000e+04,7038104.04,
NaN,1.059800000e+04,7038104.05,
NaN,1.060700000e+04,7038104.06,
NaN,1.062100000e+04,7038104.07,
NaN,1.061400000e+04,7038104.08,
NaN,1.060100000e+04,7038104.09,
NaN,1.059100000e+04,7038104.10,
23111587090,1.063400000e+04,7038104.11,
NaN,1.063300000e+04,7038105.00,12
NaN,1.060500000e+04,7038105.01,
NaN,1.060300000e+04,7038105.02,
NaN,1.062900000e+04,7038105.03,
NaN,1.064700000e+04,7038105.04,
NaN,1.063400000e+04,7038105.05,
NaN,1.058300000e+04,7038105.06,
NaN,1.059800000e+04,7038105.07,
NaN,1.058900000e+04,7038105.08,
NaN,1.061000000e+04,7038105.09,
NaN,1.062700000e+04,7038105.10,
23111591049,1.060400000e+04,7038105.11,
NaN,1.059400000e+04,7038106.00,12
NaN,1.061400000e+04,7038106.01,
NaN,1.061500000e+04,7038106.02,
NaN,1.062400000e+04,7038106.03,
NaN,1.064800000e+04,7038106.04,
NaN,1.067100000e+04,7038106.05,
NaN,1.063300000e+04,7038106.06,
NaN,1.061800000e+04,7038106.07,
NaN,1.062400000e+04,7038106.08,
NaN,1.062000000e+04,7038106.09,
NaN,1.059900000e+04,7038106.10,
23111595006,1.059000000e+04,7038106.11,
NaN,1.060600000e+04,7038107.00,12
NaN,1.053200000e+04,7038107.01,
NaN,1.056800000e+04,7038107.02,
NaN,1.054300000e+04,7038107.03,
NaN,1.056700000e+04,7038107.04,
NaN,1.055500000e+04,7038107.05,
NaN,1.055100000e+04,7038107.06,
NaN,1.056400000e+04,7038107.07,
NaN,1.056800000e+04,7038107.08,
NaN,1.054300000e+04,7038107.09,
NaN,1.052900000e+04,7038107.10,
23111598965,1.053600000e+04,7038107.11,
NaN,1.053600000e+04,7038108.00,12
NaN,1.056300000e+04,7038108.01,
NaN,1.053500000e+04,7038108.02,
NaN,1.057200000e+04,7038108.03,
NaN,1.055300000e+04,7038108.04,
NaN,1.058400000e+04,7038108.05,
NaN,1.055900000e+04,7038108.06,
NaN,1.053100000e+04,7038108.07,
NaN,1.054000000e+04,7038108.08,
NaN,1.053400000e+04,7038108.09,
NaN,1.054200000e+04,7038108.10,
23111602924,1.052600000e+04,7038108.11,
NaN,1.053200000e+04,7038109.00,12
NaN,1.054700000e+04,7038109.01,
NaN,1.053000000e+04,7038109.02,
NaN,1.055400000e+04,7038109.03,
NaN,1.054300000e+04,7038109.04,
NaN,1.057400000e+04,7038109.05,
NaN,1.053600000e+04,7038109.06,
NaN,1.054200000e+04,7038109.07,
NaN,1.052100000e+04,7038109.08,
NaN,1.054600000e+04,7038109.09,
NaN,1.053400000e+04,7038109.10,
23111606882,1.054700000e+04,7038109.11,
NaN,1.051800000e+04,7038110.00,12
NaN,1.048400000e+04,7038110.01,
NaN,1.048600000e+04,7038110.02,
NaN,1.049500000e+04,7038110.03,
NaN,1.048500000e+04,7038110.04,
NaN,1.051500000e+04,7038110.05,
NaN,1.054600000e+04,7038110.06,
NaN,1.056200000e+04,7038110.07,
NaN,1.051800000e+04,7038110.08,
